Date,Actual_AQI,ARIMA_Predicted,Residual,Split
2019-05-10,163.6,162.31718807087339,1.2828119291266091,train
2019-05-11,153.1,168.82703593582397,-15.727035935823977,train
2019-05-12,129.8,163.1618925842384,-33.361892584238376,train
2019-05-13,144.2,152.34601992732243,-8.146019927322442,train
2019-05-14,135.8,158.5633111467843,-22.763311146784275,train
2019-05-15,129.8,153.5216901504248,-23.72169015042479,train
2019-05-16,138.6,150.1829354285568,-11.582935428556794,train
2019-05-17,135.4,153.3256961354285,-17.925696135428495,train
2019-05-18,202.3,150.73324342469803,51.56675657530198,train
2019-05-19,279.1,180.2515823930848,98.84841760691523,train
2019-05-20,312.8,213.2476794455639,99.55232055443611,train
2019-05-21,252.1,227.87761074647437,24.22238925352562,train
2019-05-22,129.3,201.68793688774647,-72.38793688774646,train
2019-05-23,113.7,149.21835040320693,-35.518350403206924,train
2019-05-24,121.3,145.0674221752705,-23.76742217527051,train
2019-05-25,155.2,147.8434051842936,7.356594815706387,train
2019-05-26,139.0,162.1500724249262,-23.150072424926208,train
2019-05-27,148.0,153.51681573428476,-5.516815734284762,train
2019-05-28,147.5,157.57625200233895,-10.076252002338947,train
2019-05-29,180.3,156.60908207901468,23.690917920985328,train
2019-05-30,159.0,171.06189625622392,-12.061896256223918,train
2019-05-31,131.2,160.5147500276093,-29.314750027609307,train
2019-06-01,92.6,148.37432265797477,-55.77432265797478,train
2019-06-02,112.5,130.96976270023265,-18.46976270023265,train
2019-06-03,102.2,139.74631496724552,-37.54631496724552,train
2019-06-04,105.9,133.35302757297916,-27.453027572979153,train
2019-06-05,125.5,134.12754166182714,-8.627541661827138,train
2019-06-06,162.8,141.6555600501033,21.144439949896707,train
2019-06-07,191.6,157.0670130224173,34.53298697758268,train
2019-06-08,125.4,168.74203464103743,-43.34203464103743,train
2019-06-09,119.8,138.15279880280212,-18.352798802802127,train
2019-06-10,116.6,136.81057110992657,-20.210571109926576,train
2019-06-11,119.1,134.47539961901705,-15.37539961901706,train
2019-06-12,101.5,134.73192263546898,-33.231922635468976,train
2019-06-13,103.1,125.74258232252672,-22.64258232252672,train
2019-06-14,98.4,125.77866190607241,-27.37866190607241,train
2019-06-15,103.9,122.36386810884282,-18.463868108842817,train
2019-06-16,117.6,123.71911170826199,-6.119111708261997,train
2019-06-17,140.4,128.55785031839113,11.842149681608873,train
2019-06-18,149.2,137.52767265130788,11.672327348692107,train
2019-06-19,110.9,140.2897300622895,-29.389730062289487,train
2019-06-20,107.2,122.3225535993814,-15.12255359938139,train
2019-06-21,122.4,120.82962246918368,1.5703775308163301,train
2019-06-22,138.9,126.73677498801163,12.163225011988374,train
2019-06-23,133.6,133.00950789997756,0.5904921000224306,train
2019-06-24,137.7,129.69433218335647,8.005667816643523,train
2019-06-25,115.3,131.2447521587183,-15.944752158718316,train
2019-06-26,170.5,120.56674325191912,49.93325674808088,train
2019-06-27,136.9,145.544732552443,-8.644732552443003,train
2019-06-28,108.8,128.8393991398774,-20.039399139877403,train
2019-06-29,98.0,116.94387920259052,-18.943879202590523,train
2019-06-30,130.2,112.11377526264711,18.08622473735288,train
2019-07-01,122.3,126.1175222740247,-3.8175222740246966,train
2019-07-02,111.0,121.23170894345512,-10.231708943455118,train
2019-07-03,149.3,115.98362827384389,33.31637172615612,train
2019-07-04,139.6,133.07209913912175,6.527900860878248,train
2019-07-05,191.3,127.57328937249179,63.726710627508226,train
2019-07-06,120.6,151.32047625532937,-30.720476255329373,train
2019-07-07,95.3,118.5487539300881,-23.2487539300881,train
2019-07-08,97.3,109.04499492720956,-11.74499492720956,train
2019-07-09,140.9,109.91160658685278,30.98839341314722,train
2019-07-10,134.4,128.95492475665597,5.445075243344036,train
2019-07-11,127.9,124.81116853414935,3.08883146585066,train
2019-07-12,112.0,122.16448740477169,-10.164487404771691,train
2019-07-13,131.4,115.07259076190383,16.32740923809618,train
2019-07-14,72.8,124.02699998184258,-51.22699998184258,train
2019-07-15,104.6,96.88364696868521,7.716353031314782,train
2019-07-16,123.6,112.16633465731252,11.433665342687476,train
2019-07-17,113.4,119.29221746900097,-5.892217469000968,train
2019-07-18,94.9,114.06932194500475,-19.16932194500474,train
2019-07-19,107.5,105.76621667726182,1.7337833227381765,train
2019-07-20,92.7,111.45756740511031,-18.757567405110308,train
2019-07-21,126.8,103.99453796955896,22.805462030441035,train
2019-07-22,112.2,119.33763452628534,-7.137634526285339,train
2019-07-23,134.1,111.64960503784471,22.450394962155286,train
2019-07-24,86.0,121.84179027817305,-35.84179027817305,train
2019-07-25,97.3,99.48981001926626,-2.189810019266261,train
2019-07-26,91.2,105.46503851115575,-14.265038511155751,train
2019-07-27,102.5,101.81689982593375,0.6831001740662543,train
2019-07-28,88.4,106.60169459930238,-18.20169459930237,train
2019-07-29,117.4,99.49488181818569,17.905118181814316,train
2019-07-30,121.2,112.49248208808737,8.707517911912632,train
2019-07-31,101.2,113.20592410190692,-12.005924101906913,train
2019-08-01,89.5,104.0568095248989,-14.556809524898895,train
2019-08-02,91.2,99.01884433997998,-7.818844339979975,train
2019-08-03,87.9,99.58015146204063,-11.680151462040627,train
2019-08-04,84.8,97.52267593274468,-12.722675932744679,train
2019-08-05,128.0,95.676849387239,32.323150612761,train
2019-08-06,180.5,114.74727705777025,65.75272294222975,train
2019-08-07,125.2,137.36460325193502,-12.16460325193502,train
2019-08-08,125.5,111.83644200684381,13.66355799315619,train
2019-08-09,91.5,113.8996191273543,-22.3996191273543,train
2019-08-10,92.6,98.57964525860493,-5.979645258604933,train
2019-08-11,103.6,99.78179463799113,3.818205362008868,train
2019-08-12,130.3,104.36185285824375,25.93814714175626,train
2019-08-13,107.3,116.014320267288,-8.714320267288002,train
2019-08-14,109.8,105.13150151648642,4.668498483513574,train
2019-08-15,186.1,106.96557515030712,79.13442484969288,train
2019-08-16,259.9,141.43745844941571,118.46254155058426,train
2019-08-17,110.3,173.89995782581704,-63.59995782581704,train
2019-08-18,88.8,106.60894937137738,-17.80894937137738,train
2019-08-19,101.2,101.68195164549378,-0.4819516454937798,train
2019-08-20,112.2,107.50291588990538,4.697084110094622,train
2019-08-21,245.5,112.1400677673527,133.35993223264728,train
2019-08-22,176.0,172.4584287456915,3.541571254308508,train
2019-08-23,158.6,139.39238970283932,19.20761029716067,train
2019-08-24,116.4,135.1785726135791,-18.778572613579087,train
2019-08-25,107.5,117.50228326413875,-10.002283264138754,train
2019-08-26,144.3,115.11084586574547,29.189154134254537,train
2019-08-27,107.1,132.21031087994552,-25.11031087994553,train
2019-08-28,129.2,115.04885092293105,14.151149077068936,train
2019-08-29,104.9,126.43701158488177,-21.537011584881768,train
2019-08-30,115.0,115.20259201501246,-0.20259201501245627,train
2019-08-31,105.0,120.65212538869633,-15.652125388696334,train
2019-09-01,85.7,115.99377997655868,-30.29377997655868,train
2019-09-02,91.3,107.60069100577371,-16.300691005773714,train
2019-09-03,113.7,110.37142283157357,3.3285771684264347,train
2019-09-04,136.1,120.04142299887774,16.05857700112226,train
2019-09-05,190.9,129.58688035740963,61.31311964259038,train
2019-09-06,307.7,154.1939001386134,153.5060998613866,train
2019-09-07,132.1,206.83512426134007,-74.73512426134008,train
2019-09-08,97.9,127.13089578565166,-29.230895785651654,train
2019-09-09,139.9,117.58903558691902,22.31096441308098,train
2019-09-10,242.8,137.20320225736975,105.59679774263026,train
2019-09-11,180.2,183.110726895597,-2.9107268955970085,train
2019-09-12,151.6,153.99420044782332,-2.394200447823323,train
2019-09-13,182.5,144.36287710891747,38.13712289108253,train
2019-09-14,156.4,159.88812889459336,-3.488128894593359,train
2019-09-15,130.6,148.3854262857619,-17.7854262857619,train
2019-09-16,118.5,138.39984167538765,-19.89984167538765,train
2019-09-17,116.6,134.04575722120242,-17.445757221202427,train
2019-09-18,134.6,133.67004868712115,0.9299513128788419,train
2019-09-19,115.2,141.94849898595476,-26.748498985954754,train
2019-09-20,153.9,132.9403736668546,20.959626333145394,train
2019-09-21,116.2,151.0586851492736,-34.8586851492736,train
2019-09-22,319.8,133.3247013329916,186.47529866700842,train
2019-09-23,289.4,226.71462064406342,62.68537935593656,train
2019-09-24,194.2,209.998714695188,-15.79871469518801,train
2019-09-25,199.7,170.99015894874304,28.709841051256944,train
2019-09-26,186.7,177.57422998011953,9.125770019880463,train
2019-09-27,173.7,172.7684044293601,0.9315955706398995,train
2019-09-28,102.8,168.49973625557502,-65.69973625557502,train
2019-09-29,131.9,137.70021693624113,-5.800216936241128,train
2019-09-30,149.7,152.74978393524987,-3.0497839352498772,train
2019-10-01,242.5,159.96646332795586,82.53353667204414,train
2019-10-02,308.7,201.9419590469505,106.75804095304949,train
2019-10-03,267.8,231.06465475997476,36.735345240025254,train
2019-10-04,161.9,213.7036304088219,-51.8036304088219,train
2019-10-05,137.5,169.41277432604565,-31.91277432604565,train
2019-10-06,181.5,162.08255503253042,19.417444967469578,train
2019-10-07,128.7,182.75089010496072,-54.05089010496073,train
2019-10-08,226.0,158.31730530499698,67.68269469500302,train
2019-10-09,155.2,204.0058482448459,-48.80584824484592,train
2019-10-10,211.3,170.34378940347233,40.95621059652768,train
2019-10-11,232.4,198.34512654908136,34.05487345091865,train
2019-10-12,127.2,207.20578292130014,-80.00578292130014,train
2019-10-13,116.3,160.4698065614614,-44.169806561461414,train
2019-10-14,179.3,158.41476680303361,20.885233196966396,train
2019-10-15,195.8,186.53179325861856,9.268206741381448,train
2019-10-16,187.5,192.51511435764635,-5.015114357646354,train
2019-10-17,185.2,189.00487979015003,-3.8048797901500393,train
2019-10-18,178.0,188.68963326728172,-10.689633267281721,train
2019-10-19,172.5,185.8645954221081,-13.364595422108096,train
2019-10-20,253.9,183.82068511516647,70.07931488483354,train
2019-10-21,140.0,220.9744763305165,-80.9744763305165,train
2019-10-22,149.3,168.3239677723467,-19.02396777234668,train
2019-10-23,192.7,175.65496858313037,17.04503141686962,train
2019-10-24,228.3,194.45749911897505,33.84250088102496,train
2019-10-25,193.4,209.63650905087565,-16.23650905087564,train
2019-10-26,150.4,193.7074031612374,-43.3074031612374,train
2019-10-27,143.9,175.62364389334226,-31.723643893342256,train
2019-10-28,307.1,173.45940655196833,133.6405934480317,train
2019-10-29,142.5,246.95548943442054,-104.45548943442054,train
2019-10-30,262.5,169.5234813394359,92.9765186605641,train
2019-10-31,231.0,228.5496755442107,2.450324455789314,train
2019-11-01,180.2,211.67445930644632,-31.474459306446334,train
2019-11-02,119.0,190.69700884690803,-71.69700884690803,train
2019-11-03,129.2,164.41162266067687,-35.21162266067688,train
2019-11-04,173.3,169.7424559510874,3.557544048912604,train
2019-11-05,302.8,188.37529689753742,114.42470310246259,train
2019-11-06,320.2,245.50157902301416,74.69842097698583,train
2019-11-07,320.2,251.43289868771268,68.76710131228731,train
2019-11-08,310.8,253.34779366090504,57.45220633909497,train
2019-11-09,316.5,251.3771339008101,65.1228660991899,train
2019-11-10,290.0,256.4402842044814,33.55971579551863,train
2019-11-11,308.3,246.59987406643177,61.700125933568245,train
2019-11-12,256.7,257.6771329549328,-0.9771329549328129,train
2019-11-13,258.0,235.99944101614238,22.000558983857616,train
2019-11-14,193.9,239.65712584090767,-45.75712584090766,train
2019-11-15,303.9,211.95489051193465,91.94510948806533,train
2019-11-16,185.8,264.14780879738896,-78.34780879738895,train
2019-11-17,234.5,209.36282495367817,25.13717504632183,train
2019-11-18,230.7,235.3946760928028,-4.694676092802808,train
2019-11-19,298.4,232.8973834697337,65.50261653026627,train
2019-11-20,315.1,264.6234311316306,50.47656886836944,train
2019-11-21,320.2,272.03645354803837,48.16354645196162,train
2019-11-22,320.2,276.14020997187254,44.05979002812745,train
2019-11-23,184.6,278.26462282754403,-93.66462282754404,train
2019-11-24,183.3,219.079223370089,-35.779223370089,train
2019-11-25,145.9,222.56957466650067,-76.66957466650067,train
2019-11-26,219.3,205.29668292962057,14.003317070379438,train
2019-11-27,315.7,238.87564139835285,76.82435860164713,train
2019-11-28,316.0,280.55554423466384,35.44445576533616,train
2019-11-29,245.7,279.7341185217574,-34.03411852175742,train
2019-11-30,205.0,249.8231564689286,-44.8231564689286,train
2019-12-01,166.8,234.09400065231048,-67.29400065231047,train
2019-12-02,160.2,217.77135381924396,-57.57135381924397,train
2019-12-03,201.9,215.05161825085068,-13.151618250850674,train
2019-12-04,258.1,233.0601099103933,25.03989008960673,train
2019-12-05,318.8,256.8373732221634,61.96262677783659,train
2019-12-06,318.4,283.1671341042427,35.2328658957573,train
2019-12-07,179.7,282.67214516504555,-102.97214516504556,train
2019-12-08,194.7,221.34818688328886,-26.648186883288872,train
2019-12-09,254.8,231.4348785418457,23.365121458154306,train
2019-12-10,303.3,257.27993122357657,46.02006877642344,train
2019-12-11,320.2,277.7637316650414,42.436268334958584,train
2019-12-12,154.9,285.115362341002,-130.21536234100202,train
2019-12-13,178.5,211.09998736816073,-32.599987368160726,train
2019-12-14,250.5,225.38410275643602,25.11589724356398,train
2019-12-15,185.3,255.90677591603168,-70.60677591603167,train
2019-12-16,314.3,224.305925780238,89.99407421976201,train
2019-12-17,313.1,283.7895239343903,29.31047606560975,train
2019-12-18,320.2,280.2559190131134,39.944080986886604,train
2019-12-19,280.8,284.7915912146439,-3.991591214643904,train
2019-12-20,316.1,267.87719358663554,48.22280641336448,train
2019-12-21,316.3,285.63889089835146,30.66110910164855,train
2019-12-22,210.2,285.76090320832697,-75.56090320832698,train
2019-12-23,305.4,238.93951575478482,66.46048424521516,train
2019-12-24,308.1,284.72451160106414,23.375488398935886,train
2019-12-25,226.1,283.8873143796517,-57.78731437965169,train
2019-12-26,255.0,247.88879425670427,7.111205743295727,train
2019-12-27,266.4,263.1317689472551,3.268231052744852,train
2019-12-28,275.8,267.40874707782103,8.391252922178978,train
2019-12-29,307.3,271.68932308964037,35.61067691035964,train
2019-12-30,205.8,286.13053234798025,-80.33053234798024,train
2019-12-31,250.7,240.13918725184084,10.560812748159151,train
2020-01-01,320.2,262.85293716401236,57.34706283598763,train
2020-01-02,278.7,292.7581231671465,-14.058123167146505,train
2020-01-03,231.0,273.04207513072754,-42.04207513072754,train
2020-01-04,239.5,253.19373511348778,-13.693735113487776,train
2020-01-05,301.5,257.988013149158,43.51198685084199,train
2020-01-06,301.5,285.4527044273447,16.047295572655287,train
2020-01-07,320.2,284.31466873950706,35.88533126049293,train
2020-01-08,320.2,293.6105684811777,26.589431518822266,train
2020-01-09,320.2,294.0649733807202,26.135026619279813,train
2020-01-10,320.2,295.14959900151484,25.050400998485145,train
2020-01-11,316.2,296.2173824007052,19.98261759929477,train
2020-01-12,305.5,295.49434407399076,10.00565592600924,train
2020-01-13,174.9,291.8027252583364,-116.9027252583364,train
2020-01-14,320.2,233.7902795256143,86.4097204743857,train
2020-01-15,292.1,302.2324540276968,-10.132454027696781,train
2020-01-16,302.7,285.90388833433775,16.796111665662238,train
2020-01-17,242.5,292.3900484146492,-49.890048414649186,train
2020-01-18,180.6,265.41021894365974,-84.81021894365975,train
2020-01-19,177.6,238.876257960511,-61.276257960511,train
2020-01-20,156.9,237.8668520851533,-80.9668520851533,train
2020-01-21,143.9,226.93314883096338,-83.03314883096337,train
2020-01-22,277.6,219.69066310389027,57.90933689610975,train
2020-01-23,310.8,278.3425962709142,32.4574037290858,train
2020-01-24,311.2,289.18260874365336,22.017391256346627,train
2020-01-25,190.2,288.9969386383695,-98.79693863836951,train
2020-01-26,189.6,234.59552217631014,-44.995522176310146,train
2020-01-27,192.5,236.38530663453366,-43.88530663453366,train
2020-01-28,209.2,235.87235149710315,-26.672351497103165,train
2020-01-29,302.8,241.7590995894315,61.040900410568526,train
2020-01-30,317.4,282.3067946428581,35.09320535714187,train
2020-01-31,310.3,286.3005117833061,23.99948821669392,train
2020-02-01,308.9,283.26000499595534,25.639995004044636,train
2020-02-02,291.2,283.2356410512901,7.964358948709901,train
2020-02-03,311.3,275.66143380174975,35.63856619825026,train
2020-02-04,301.2,285.48437215869956,15.715627841300432,train
2020-02-05,259.5,280.82864725336464,-21.328647253364636,train
2020-02-06,184.3,262.7116418106857,-78.4116418106857,train
2020-02-07,278.0,229.63914051939213,48.36085948060787,train
2020-02-08,254.4,272.8227953934324,-18.42279539343238,train
2020-02-09,279.1,259.2277842807298,19.87221571927023,train
2020-02-10,261.4,270.98728401016666,-9.587284010166684,train
2020-02-11,268.6,262.240803872014,6.359196127986024,train
2020-02-12,314.8,265.8875592660297,48.9124407339703,train
2020-02-13,168.2,286.5027796867252,-118.30277968672522,train
2020-02-14,227.3,219.39980904606676,7.900190953933247,train
2020-02-15,177.8,248.98301860145997,-71.18301860145996,train
2020-02-16,168.7,223.72992440279563,-55.02992440279564,train
2020-02-17,215.7,219.62264311672544,-3.922643116725453,train
2020-02-18,281.3,239.2856992647353,42.0143007352647,train
2020-02-19,319.3,266.52028678294306,52.77971321705695,train
2020-02-20,320.2,281.8625100781443,38.337489921855706,train
2020-02-21,320.2,281.91287413748734,38.28712586251265,train
2020-02-22,320.2,282.69744308510195,37.50255691489804,train
2020-02-23,278.4,283.516044729298,-5.116044729298039,train
2020-02-24,320.2,265.46353574335836,54.736464256641625,train
2020-02-25,309.1,285.92432515334457,23.175674846655454,train
2020-02-26,222.1,280.54806998533263,-58.44806998533264,train
2020-02-27,113.6,242.3898701948839,-128.78987019488392,train
2020-02-28,130.5,195.2397450648779,-64.7397450648779,train
2020-02-29,141.8,203.60424307598234,-61.80424307598233,train
2020-03-01,168.4,205.8170976138484,-37.4170976138484,train
2020-03-02,291.3,215.46540495632385,75.83459504367616,train
2020-03-03,320.2,268.6312638165985,51.568736183401484,train
2020-03-04,207.4,278.3286702891358,-70.9286702891358,train
2020-03-05,279.3,227.32556972146295,51.974430278537056,train
2020-03-06,209.8,262.28744530258905,-52.48744530258904,train
2020-03-07,224.9,228.56641351545386,-3.666413515453854,train
2020-03-08,145.2,236.69214516305493,-91.49214516305494,train
2020-03-09,155.5,199.26189937036787,-43.76189937036787,train
2020-03-10,267.3,204.3292428696479,62.9707571303521,train
2020-03-11,231.0,252.6289955380787,-21.628995538078698,train
2020-03-12,190.4,232.76719274913825,-42.36719274913824,train
2020-03-13,166.0,215.01134109701317,-49.01134109701317,train
2020-03-14,154.5,203.777275616564,-49.277275616564,train
2020-03-15,166.2,197.51347329967382,-31.31347329967383,train
2020-03-16,209.6,201.19932107154534,8.400678928454653,train
2020-03-17,261.7,218.7495265457385,42.9504734542615,train
2020-03-18,284.3,240.04474244456276,44.255257555437254,train
2020-03-19,317.4,248.65635557194622,68.74364442805376,train
2020-03-20,266.4,263.3661611287021,3.03383887129786,train
2020-03-21,246.6,240.22432464314798,6.375675356852014,train
2020-03-22,226.7,233.03145510498734,-6.331455104987356,train
2020-03-23,205.0,224.437991350434,-19.437991350434004,train
2020-03-24,304.5,214.82424568161508,89.67575431838492,train
2020-03-25,161.5,259.8607496355419,-98.36074963554188,train
2020-03-26,284.2,193.01593194641188,91.1840680535881,train
2020-03-27,267.5,251.79625807794173,15.70374192205827,train
2020-03-28,310.1,240.96894880586925,69.13105119413078,train
2020-03-29,318.5,261.52682267558055,56.97317732441945,train
2020-03-30,305.4,265.2546852008798,40.14531479912017,train
2020-03-31,265.0,260.61819311264424,4.381806887355765,train
2020-04-01,306.4,244.03966940921103,62.36033059078895,train
2020-04-02,227.1,264.7133732085201,-37.61337320852013,train
2020-04-03,235.7,228.898578892297,6.801421107702993,train
2020-04-04,190.7,235.43282320354152,-44.73282320354153,train
2020-04-05,193.4,214.92738314325237,-21.527383143252365,train
2020-04-06,140.1,217.0760112631911,-76.97601126319111,train
2020-04-07,142.2,192.29521347979866,-50.09521347979867,train
2020-04-08,133.2,193.47061291532646,-60.27061291532647,train
2020-04-09,149.7,187.7934792028396,-38.0934792028396,train
2020-04-10,126.9,193.89526275104203,-66.99526275104202,train
2020-04-11,124.4,181.58713972279625,-57.187139722796246,train
2020-04-12,255.7,179.27119237772462,76.42880762227537,train
2020-04-13,301.8,236.80476163189826,64.99523836810175,train
2020-04-14,259.2,253.88278001909416,5.317219980905833,train
2020-04-15,211.5,234.3720576269548,-22.872057626954813,train
2020-04-16,173.1,214.3991412113944,-41.299141211394414,train
2020-04-17,165.0,197.90352981792435,-32.90352981792435,train
2020-04-18,161.7,194.24808496296555,-32.54808496296556,train
2020-04-19,185.8,191.73143920261728,-5.93143920261727,train
2020-04-20,163.1,201.47059037011888,-38.37059037011889,train
2020-04-21,252.9,189.56013400821362,63.33986599178638,train
2020-04-22,130.9,229.71484114502195,-98.81484114502194,train
2020-04-23,163.1,171.88870071163643,-8.788700711636437,train
2020-04-24,313.2,188.54716697325884,124.65283302674115,train
2020-04-25,232.7,254.10753842797146,-21.407538427971474,train
2020-04-26,252.2,214.43792980613824,37.762070193861746,train
2020-04-27,211.8,225.96618788168263,-14.166187881682617,train
2020-04-28,228.6,207.2659353923393,21.334064607660707,train
2020-04-29,192.2,215.9054664824526,-23.705466482452607,train
2020-04-30,167.9,198.89568093042686,-30.995680930426857,train
2020-05-01,154.9,188.51546568976812,-33.615465689768115,train
2020-05-02,142.0,182.38744733564772,-40.38744733564772,train
2020-05-03,139.4,175.7711603617425,-36.37116036174248,train
2020-05-04,175.1,173.6042643232036,1.4957356767963859,train
2020-05-05,237.3,188.4148644785941,48.885135521405914,train
2020-05-06,214.0,214.6754509490765,-0.6754509490764917,train
2020-05-07,123.6,202.49881785367225,-78.89881785367226,train
2020-05-08,189.1,162.1811038515735,26.918896148426484,train
2020-05-09,124.8,192.90415020850625,-68.10415020850625,train
2020-05-10,164.5,161.07614117051503,3.4238588294849706,train
2020-05-11,142.1,179.5337413577565,-37.4337413577565,train
2020-05-12,94.4,167.0922594850448,-72.69225948504479,train
2020-05-13,85.7,144.8991502000454,-59.199150200045395,train
2020-05-14,146.9,140.2057457213627,6.694254278637317,train
2020-05-15,169.7,165.807536601423,3.8924633985769788,train
2020-05-16,173.6,172.9678682688093,0.6321317311906967,train
2020-05-17,129.3,173.2294978436023,-43.92949784360229,train
2020-05-18,144.4,152.22641444816972,-7.826414448169714,train
2020-05-19,141.5,158.86756075641935,-17.36756075641935,train
2020-05-20,133.4,155.74733880982384,-22.34733880982384,train
2020-05-21,236.1,150.9087418444899,85.1912581555101,train
2020-05-22,111.5,196.29241037638891,-84.79241037638891,train
2020-05-23,121.4,137.0578479909387,-15.657847990938706,train
2020-05-24,92.9,143.83298073488444,-50.93298073488444,train
2020-05-25,125.7,128.8983398550677,-3.1983398550676867,train
2020-05-26,143.6,142.73541176901557,0.8645882309844239,train
2020-05-27,133.1,148.42819635182352,-15.328196351823522,train
2020-05-28,121.7,142.13938796901323,-20.439387969013225,train
2020-05-29,166.1,136.11963807145682,29.980361928543175,train
2020-05-30,132.4,155.21275535711817,-22.812755357118164,train
2020-05-31,133.3,138.00677832488435,-4.70677832488434,train
2020-06-01,106.4,138.43210618462504,-32.032106184625036,train
2020-06-02,156.6,125.1181270253633,31.4818729746367,train
2020-06-03,131.3,147.25528191881432,-15.955281918814308,train
2020-06-04,119.0,133.66044747497375,-14.66044747497375,train
2020-06-05,99.5,128.00947566918364,-28.509475669183644,train
2020-06-06,131.0,118.38636677469746,12.613633225302536,train
2020-06-07,154.9,131.8413486911963,23.058651308803718,train
2020-06-08,178.8,140.8509175054447,37.94908249455531,train
2020-06-09,115.2,150.62706222125496,-35.42706222125496,train
2020-06-10,189.8,121.18065444111676,68.61934555888325,train
2020-06-11,163.8,156.01802473173237,7.781975268267644,train
2020-06-12,137.8,142.22593536384846,-4.425935363848453,train
2020-06-13,165.1,131.37774063170951,33.72225936829048,train
2020-06-14,97.0,144.10412553354175,-47.10412553354175,train
2020-06-15,103.6,112.50763008359259,-8.907630083592593,train
2020-06-16,97.8,116.65337573985752,-18.853375739857526,train
2020-06-17,109.1,112.86673565596011,-3.766735655960119,train
2020-06-18,89.6,117.27276286302143,-27.672762863021433,train
2020-06-19,103.3,107.36232550162805,-4.062325501628052,train
2020-06-20,122.1,113.14683261725608,8.953167382743914,train
2020-06-21,109.5,120.41611545518832,-10.916115455188319,train
2020-06-22,77.7,113.69525347567495,-35.99525347567494,train
2020-06-23,103.6,99.03649471121435,4.563505288785649,train
2020-06-24,123.7,110.53776917253309,13.162230827466914,train
2020-06-25,107.6,118.08078660122655,-10.480786601226555,train
2020-06-26,107.7,109.85654798399929,-2.156547983999289,train
2020-06-27,92.2,109.8063937558078,-17.6063937558078,train
2020-06-28,75.8,102.15963012039113,-26.35963012039113,train
2020-06-29,91.1,94.37730726030429,-3.2773072603042976,train
2020-06-30,139.8,100.69941896664272,39.10058103335729,train
2020-07-01,141.6,121.46885928216237,20.131140717837624,train
2020-07-02,129.5,120.86601052624917,8.63398947375083,train
2020-07-03,131.9,115.50864192720684,16.391358072793167,train
2020-07-04,103.0,116.89892918565343,-13.89892918565343,train
2020-07-05,58.5,103.73549410449678,-45.23549410449678,train
2020-07-06,108.9,84.03363221700542,24.866367782994587,train
2020-07-07,198.4,107.0318073303266,91.3681926696734,train
2020-07-08,129.8,145.70965713553858,-15.909657135538566,train
2020-07-09,108.7,113.25223618043064,-4.55223618043064,train
2020-07-10,104.9,106.06665764231214,-1.1666576423121313,train
2020-07-11,107.4,104.68048640166808,2.719513598331929,train
2020-07-12,104.0,105.70597319953471,-1.7059731995347107,train
2020-07-13,98.7,103.9487290806655,-5.248729080665498,train
2020-07-14,78.1,101.47360985637815,-23.373609856378152,train
2020-07-15,97.1,92.03058541708842,5.069414582911577,train
2020-07-16,118.7,100.65527199187896,18.04472800812104,train
2020-07-17,89.5,109.5501933216598,-20.050193321659805,train
2020-07-18,101.4,95.78459879376643,5.615401206233571,train
2020-07-19,95.7,101.70371314427227,-6.003713144272268,train
2020-07-20,115.4,98.51689221761877,16.88310778238123,train
2020-07-21,123.0,107.37179878202149,15.628201217978514,train
2020-07-22,104.2,110.2746306549728,-6.074630654972793,train
2020-07-23,105.5,101.77268419939796,3.7273158006020424,train
2020-07-24,87.1,102.85799633980729,-15.757996339807292,train
2020-07-25,102.7,94.39776106949256,8.302238930507443,train
2020-07-26,85.7,101.68636722038819,-15.986367220388189,train
2020-07-27,84.5,93.39643933877612,-8.89643933877612,train
2020-07-28,90.9,93.03788863720644,-2.13788863720643,train
2020-07-29,120.0,95.55879357429119,24.441206425708813,train
2020-07-30,128.5,108.27813426379123,20.22186573620877,train
2020-07-31,169.7,111.47685582818923,58.22314417181076,train
2020-08-01,119.6,130.31994101581782,-10.719941015817824,train
2020-08-02,112.1,107.4739271759668,4.626072824033201,train
2020-08-03,106.0,105.96288350320043,0.03711649679956963,train
2020-08-04,104.9,103.52663127532033,1.373368724679679,train
2020-08-05,103.2,103.32090837252208,-0.12090837252208075,train
2020-08-06,146.2,102.67363971468819,43.526360285311796,train
2020-08-07,186.7,122.28598144533275,64.41401855466724,train
2020-08-08,162.5,140.13710770836693,22.362892291633074,train
2020-08-09,105.7,129.5254806444411,-23.8254806444411,train
2020-08-10,88.0,105.7190541973344,-17.7190541973344,train
2020-08-11,126.7,99.58157529539938,27.118424704600628,train
2020-08-12,106.5,117.48175961709194,-10.981759617091939,train
2020-08-13,117.0,107.69304592386483,9.30695407613517,train
2020-08-14,130.4,113.34714771447571,17.052852285524295,train
2020-08-15,115.9,119.43291398210368,-3.532913982103679,train
2020-08-16,106.5,113.06871428061547,-6.568714280615467,train
2020-08-17,111.2,109.61158964836532,1.5884103516346784,train
2020-08-18,110.5,112.17247071841899,-1.6724707184189924,train
2020-08-19,102.5,111.93795996465974,-9.43795996465974,train
2020-08-20,131.0,108.55545084309796,22.444549156902042,train
2020-08-21,131.5,121.77341648512949,9.726583514870512,train
2020-08-22,111.7,121.64636427727325,-9.946364277273247,train
2020-08-23,90.6,113.23551817687601,-22.63551817687602,train
